mayorid,regionid.ch,city_id,city_id_year,year.x,cancel.year,prior.treat.cities.region,treatment.group,ur.totals,vote.totals,ur.voteshare,turnout,intercept.ns,nonstandard.coef,intercept.turnout,PositionCity,city_id.y,year.y,regionid,naive_counter,dumamargin,cancel,margin,margin.most.recent,naive_counter2,naive_counter3,dem,growth_1,pressfreedom,regelect_margin,regmarginXmargin,regmarginXmarginextended,URshare,UR_majority,gov_good,twoyrdum1,twoyrdum2,twoyrdum3,twoyrdum4,twoyrdum5,twoyrdum6,twoyrdum7,poppopprop,criminalpast,civsoc91,kprf99,education,pctRussian2002_new,lnAvgSalary,marginXdem,govgoodXmargin,opp_mayor1,introduce,mayorbefore,cancel_withouttwo,resource_grp,unempchg_1,unemployrate,diff_unemp,AvgSalary_demeaned_chg,marginXoppmayor,marginXmayorbefore,marginXduma,treat.group.07,treat.group.08,treat.group.11,treat.group.12,posttreat.07,posttreat.08,posttreat.11,posttreat.12,presidential,urgov,comp.scale2,comp.scale03_18,xconst.lag,pensioners.per.1000,ethnic.categorical,putin.app.3mo,govemploy.by.pop,mayor.cancel.year,elections.kept,elections.canceled,treat.appoint.newmayor,treat.appoint.oldmayor,mayor.start.year,mayor.tenure
229,34,78,78_2007,2007,2010,0,1,,,0.534560273,0.361062117,,0.289410426,,Murmansk,,,26,3,0.408838183,0,0.087099992,0.087099992,9,27,30,102.6999969,somewhat free,0.170213059,0.014825556,0.001291306,NA,0,0.58,0,0,0,0,1,0,0,0.368572354,0,3,13,25.79999924,0.852473974,9.442721367,2.612999678,0.050517995,1,0,NA,0,0,-2.100000381,1.539617896,0.176921606,-101.5732422,0.087099992,0,0.035609804,,,,,,,,,0,1,0.291766298,,4,286.8,Non-ethnic,0.82,,,,,,,2005,2
229,34,78,78_2008,2008,2010,0,1,,,0.634615068,0.47182019,,0.149905752,,Murmansk,,,26,4,0.408838183,0,0.087099992,0.087099992,16,64,30,102.1999969,somewhat free,0.170213059,0.014825556,0.001291306,NA,0,0.425,0,0,0,0,1,0,0,0.367559135,0,3,13,23,0.852473974,9.676398277,2.612999678,0.037017498,1,0,NA,0,0,-0.199999809,1.570169687,0.030551791,-440.3857422,0.087099992,0,0.035609804,,,,,,,,,1,1,0.291766298,,4,286.8,Non-ethnic,0.86,,,,,,,2005,3
231,34,78,78_2011,2011,2010,0,1,,,0.296198669,0.39008763,,0.147713084,,Murmansk,,,26,1,0.072863877,NA,NA,0.0871,1,1,30,NA,somewhat not free,0.072183281,NA,NA,0.629629612,1,0.20875,0,0,0,0,0,0,1,0.363325149,0,3,13,27.79999924,0.852473974,10.51826763,NA,NA,NA,0,0,0,NA,1.299999714,1.438613772,-0.566280723,775.96875,NA,NA,NA,,,,,,,,,0,0,0.291766298,,4,315.7,Non-ethnic,0.67,,,,,,,2011,0
231,34,78,78_2012,2012,2010,0,1,,,0.589646184,0.689669527,,0.014659198,,Murmansk,,,26,2,0.072863877,NA,NA,0.0871,4,8,30,NA,somewhat not free,0.072183281,NA,NA,0.629629612,1,NA,0,0,0,0,0,0,1,0.363325149,0,3,13,27.79999924,0.852473974,10.64571095,NA,NA,NA,0,0,0,NA,NA,1.252906561,-0.185707211,1312.214844,NA,NA,NA,,,,,,,,,1,0,1.055074466,,4,315.7,Non-ethnic,0.64,,,,,,,2011,1
242,35,83,83_2003,2003,NA,0,0,2282,6330,0.360505529,0.432277087,0.2074,0.3164,-0.0454,Nar'jan-Mar,83,2003,22,2,0.210350379,0,NA,NA,4,8,24,117.8000031,somewhat not free,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0.622530818,0,3,13.60000038,12.39999962,0.624416292,8.475329399,NA,NA,NA,NA,0,0,71.44285583,0.300000191,1.820020199,0.220067859,-93.34179688,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,5,239.2,Non-ethnic,0.76,25,0,1,0,0,0,2003,0
242,35,83,83_2004,2004,NA,0,0,6079,8320,0.730649038,0.895826364,0.412,0.7373,-0.0951,Nar'jan-Mar,83,2004,22,3,0.210350379,0,NA,NA,9,27,24,127.5,somewhat not free,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0.625402808,0,3,13.60000038,21.60000038,0.624416292,8.653645515,NA,NA,NA,NA,0,0,71.44285583,1.399999619,2.230804682,0.410784483,-196.9462891,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,NA,5,239.2,Non-ethnic,0.82,25,0,1,0,0,0,2003,1
244,35,83,83_2007,2007,NA,0,0,2689,7350,0.36585034,0.773734169,0.2029,0.586,-0.1726,Nar'jan-Mar,83,2007,22,2,0.208729714,0,0.127499998,0.127499998,4,8,29,114.5999985,somewhat not free,NA,NA,NA,NA,0,NA,0,0,0,0,1,0,0,0.632388651,0,3,13.60000038,20.79999924,0.624416292,9.41401577,3.69749999,NA,1,NA,1,0,59.6,-5.799999714,0.926601887,0.256254911,-427.5732422,0.127499998,0.127499998,0.026613038,0,0,0,0,1,0,0,0,0,0,1.701766108,0.268222449,4,261.9,Non-ethnic,0.82,32.35714286,0,1,0,0,0,2007,0
244,35,83,83_2008,2008,NA,0,0,4372,7989,0.547252472,0.757166253,0.2714,0.8133,-0.1036,Nar'jan-Mar,83,2008,22,3,0.208729714,0,0.127499998,0.127499998,9,27,29,118.6999969,somewhat not free,NA,NA,NA,NA,0,NA,0,0,0,0,1,0,0,0.636538863,0,3,13.60000038,19.79999924,0.624416292,9.657970428,3.69749999,NA,1,NA,1,0,66.4,0.800000191,1.064306498,0.137704611,-374.3857422,0.127499998,0.127499998,0.026613038,0,0,0,0,1,1,0,0,1,0,1.701766108,0.268222449,4,261.9,Non-ethnic,0.86,32.35714286,0,1,0,0,0,2007,1
243,35,83,83_2011,2011,NA,0,0,3072,9581,0.320634589,0.597767616,0.1808,0.4368,-0.1481,Nar'jan-Mar,83,2011,22,3,0.035665154,0,0.087100007,0.087100007,9,27,29,NA,somewhat not free,0.080706537,0.00702954,0.000612273,0.551114321,1,NA,0,0,0,0,0,0,1,0.530741513,0,3,13.60000038,16.60000038,0.624416292,10.80766487,2.525900126,NA,0,NA,1,0,78.5,-3.099999905,1.703886271,-1.147452354,21.96875,0,0.087100007,0.003106435,0,0,0,0,1,1,1,0,0,0,NA,NA,4,292.8,Non-ethnic,0.67,35.76190476,0,1,0,0,0,2011,0
243,35,83,83_2012,2012,NA,0,0,6043,11218,0.538687823,0.623737233,0.3432,0.3968,-0.0445,Nar'jan-Mar,83,2012,22,4,0.035665154,0,0.087100007,0.087100007,16,64,29,NA,somewhat not free,0.080706537,0.00702954,0.000612273,0.551114321,1,NA,0,0,0,0,0,0,1,0.530741513,0,3,13.60000038,16.60000038,0.624416292,10.958148,2.525900126,NA,0,NA,1,0,NA,NA,1.543909311,-0.159976959,4307.214844,0,0.087100007,0.003106435,0,0,0,0,1,1,1,1,1,0,NA,NA,4,292.8,Non-ethnic,0.64,35.76190476,0,1,0,0,0,2011,1
11,36,5,5_2003,2003,2010,0,1,19618,61191,0.320602703,0.403815208,0.1739,0.1708,-0.0326,Arzamas,5,2003,50,3,0.145356566,0,NA,NA,9,27,37,105.1999969,somewhat free,NA,NA,NA,NA,NA,0.29,0,0,1,0,0,0,0,0.030965108,0,4,24.39999962,22.79999924,0.949594617,8.215817451,NA,NA,NA,NA,1,0,0.071428575,-0.299999714,1.625290871,-0.358233213,-720.3417969,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,1.285330469,0.233209955,5,294.3,Non-ethnic,0.76,8.490083357,0,0,1,0,0,2003,0
11,36,5,5_2004,2004,2010,0,1,41238,66584,0.619337979,0.882121401,0.3507,0.6713,-0.1297,Arzamas,5,2004,50,4,0.145356566,0,NA,NA,16,64,37,105.1999969,somewhat free,NA,NA,NA,NA,NA,0.18,0,0,1,0,0,0,0,0.031077437,0,4,24.39999962,18.89999962,0.949594617,8.430763245,NA,NA,NA,NA,1,0,0.071428575,-1.700000286,1.33906889,-0.286221981,-245.9462891,NA,NA,NA,0,0,1,0,0,0,0,0,1,1,1.285330469,0.233209955,5,294.3,Non-ethnic,0.82,8.490083357,0,0,1,0,0,2003,1
11,36,5,5_2007,2007,2010,1,1,52225,89186,0.585573969,1.173391978,0.4138,0.7725,-0.3992,Arzamas,5,2007,50,7,0.39533776,0,0.280099988,0.280099988,49,343,34,108.0999985,somewhat free,-0.046191365,-0.0129382,-0.00362399,0.432432443,0,0.57,0,0,0,0,1,0,0,0.031470921,0,4,24.39999962,22.39999962,0.949594617,9.081710815,9.523399353,0.159656987,1,NA,1,0,0.1,-0.699999809,0.72545588,-0.143306375,-1165.573242,0.280099988,0.280099988,0.110734105,0,0,1,0,1,0,0,0,0,1,0.217555781,0.089977023,4,297.9,Non-ethnic,0.82,10.82099316,0,0,1,0,0,2003,4
11,36,5,5_2008,2008,2010,1,1,52421,92713,0.565411539,1.140792565,0.4199,0.6624,-0.4321,Arzamas,5,2008,50,8,0.39533776,0,0.280099988,0.280099988,64,512,34,109,somewhat free,-0.046191365,-0.0129382,-0.00362399,0.432432443,0,0.465,0,0,0,0,1,0,0,0.031575851,0,4,24.39999962,25.20000076,0.949594617,9.297617912,9.523399353,0.13024649,1,NA,1,0,0.1,-0.800000191,1.01615572,0.29069984,-1642.385742,0.280099988,0.280099988,0.110734105,0,0,1,0,1,1,0,0,1,1,0.217555781,0.089977023,4,297.9,Non-ethnic,0.86,10.82099316,0,0,1,0,0,2003,5
10,36,5,5_2011,2011,2010,1,1,44674,86931,0.51390183,0.820199999,0.3038,0.4926,-0.2144,Arzamas,5,2011,50,1,0.197823569,NA,NA,0.2801,1,1,34,NA,somewhat not free,-0.278614163,NA,NA,0.942857146,1,0.36125,0,0,0,0,0,0,1,0.031711433,0,4,24.39999962,26.70000076,0.949594617,9.630168915,NA,NA,NA,0,0,0,0.1,0.400000095,1.265375733,-0.381300211,-1173.03125,NA,NA,NA,0,0,1,0,1,1,1,0,0,1,0.217555781,0.089977023,4,307.3,Non-ethnic,0.67,10.41856233,0,0,1,1,0,2011,0
10,36,5,5_2012,2012,2010,1,1,64749,94474,0.685363169,0.977334995,0.4423,0.4282,-0.2267,Arzamas,5,2012,50,2,0.197823569,NA,NA,0.2801,4,8,34,NA,somewhat not free,-0.278614163,NA,NA,0.942857146,1,NA,0,0,0,0,0,0,1,0.031711433,0,4,24.39999962,26.70000076,0.949594617,9.796626091,NA,NA,NA,0,0,0,NA,NA,0.787342548,-0.478033185,-958.7851563,NA,NA,NA,0,0,1,0,1,1,1,1,1,1,0.217555781,0.089977023,4,307.3,Non-ethnic,0.64,10.41856233,0,0,1,1,0,2011,1
106,36,35,35_2003,2003,NA,0,0,29681,97378,0.304801906,0.400502368,0.1318,0.1774,-0.0415,Dzerzhinsk,35,2003,50,1,0.167452201,0,0.021699982,0.021699982,1,1,37,105.1999969,somewhat free,NA,NA,NA,NA,NA,0.29,0,0,1,0,0,0,0,0.073967434,0,4,24.39999962,22.79999924,0.949594617,8.873047829,0.802899301,0.006292995,NA,NA,0,0,0.071428575,-0.299999714,0.724383473,-0.008616269,330.6582031,NA,0,0.00363371,0,0,0,0,0,0,0,0,0,1,1.285330469,0.233209955,5,294.3,Non-ethnic,0.76,8.490083357,0,1,0,0,0,2003,0
106,36,35,35_2004,2004,NA,0,0,72934,117936,0.61842016,0.592876604,0.3275,0.2886,0.0149,Dzerzhinsk,35,2004,50,2,0.167452201,0,0.021699982,0.021699982,4,8,37,105.1999969,somewhat free,NA,NA,NA,NA,NA,0.18,0,0,1,0,0,0,0,0.07648053,0,4,24.39999962,18.89999962,0.949594617,9.072341919,0.802899301,0.003905997,NA,NA,0,0,0.071428575,-1.700000286,0.953696311,0.229312837,441.0537109,NA,0,0.00363371,0,0,0,0,0,0,0,0,1,1,1.285330469,0.233209955,5,294.3,Non-ethnic,0.82,8.490083357,0,1,0,0,0,2003,1
107,36,35,35_2007,2007,NA,1,0,62898,113730,0.55304669,0.526778891,0.2805,0.4156,0.0141,Dzerzhinsk,35,2007,50,2,0.422103167,0,0.374899983,0.374899983,4,8,34,108.0999985,somewhat free,NA,NA,NA,0.300000012,0,0.57,0,0,0,0,1,0,0,0.076021515,0,4,24.39999962,22.39999962,0.949594617,9.702533722,12.7465992,0.213692993,0,NA,0,0,0.1,-0.699999809,1.215227842,0.120235801,486.4267578,0,0,0.158246472,0,0,0,0,1,0,0,0,0,1,0.217555781,0.089977023,4,297.9,Non-ethnic,0.82,10.82099316,0,1,0,0,0,2007,0
107,36,35,35_2008,2008,NA,1,0,67500,113711,0.593610117,0.665053864,0.2976,0.5162,-0.0369,Dzerzhinsk,35,2008,50,3,0.422103167,0,0.374899983,0.374899983,9,27,34,109,somewhat free,NA,NA,NA,0.300000012,0,0.465,0,0,0,0,1,0,0,0.075946569,0,4,24.39999962,25.20000076,0.949594617,9.858281136,12.7465992,0.174328491,0,NA,0,0,0.1,-0.800000191,0.823265672,-0.391962171,-1004.385742,0,0,0.158246472,0,0,0,0,1,1,0,0,1,1,0.217555781,0.089977023,4,297.9,Non-ethnic,0.86,10.82099316,0,1,0,0,0,2007,1
108,36,35,35_2011,2011,NA,2,0,28377,93495,0.303513557,0.396172804,0.1305,0.2839,-0.0416,Dzerzhinsk,35,2011,50,1,-0.02475526,0,0.391800016,0.391800016,1,1,34,NA,somewhat not free,0.0046,0.00180228,0.000706133,0.523099959,1,0.36125,0,0,0,0,0,0,1,0.07481584,0,4,24.39999962,26.70000076,0.949594617,9.776165009,13.32120037,0.141537756,1,NA,0,0,0.1,0.400000095,0.90209341,-0.180003166,-658.03125,0.391800016,0,-0.009699111,0,0,0,0,1,1,1,0,0,1,0.217555781,0.089977023,4,307.3,Non-ethnic,0.67,10.41856233,0,1,0,0,0,2011,0
108,36,35,35_2012,2012,NA,2,0,63472,116069,0.546847134,0.6233464,0.2938,0.3751,-0.0413,Dzerzhinsk,35,2012,50,2,-0.02475526,0,0.391800016,0.391800016,4,8,34,NA,somewhat not free,0.0046,0.00180228,0.000706133,0.523099959,1,NA,0,0,0,0,0,0,1,0.07481584,0,4,24.39999962,26.70000076,0.949594617,9.910612106,13.32120037,NA,1,NA,0,0,NA,NA,0.673695564,-0.228397846,-1180.785156,0.391800016,0,-0.009699111,0,0,0,0,1,1,1,1,1,1,0.217555781,0.089977023,4,307.3,Non-ethnic,0.64,10.41856233,0,1,0,0,0,2011,1
NA,36,190,190_2003,2003,NA,0,0,14469,45467,0.318230805,0.394978947,0.1385,0.2578,-0.0315,Bor,190,2003,50,NA,NA,0,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,4,24.4,NA,0.9495,NA,NA,NA,NA,NA,0,NA,NA,NA,0.794822931,0.153057098,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1.285330469,0.233209955,5,294.3,Non-ethnic,0.76,8.490083357,0,1,0,0,0,2003,0
NA,36,190,190_2004,2004,NA,0,0,37528,54176,0.692705257,0.88426842,0.3675,0.4291,-0.1053,Bor,190,2004,50,NA,NA,0,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,4,24.4,NA,0.9495,NA,NA,NA,NA,NA,0,NA,NA,NA,0.877287447,0.082464516,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,1,1.285330469,0.233209955,5,294.3,Non-ethnic,0.82,8.490083357,0,1,0,0,0,2003,1
575,36,190,190_2007,2007,NA,1,0,38631,59756,0.646479015,0.833726892,0.3622,0.4052,-0.1065,Bor,190,2007,50,2,0.52537185,0,NA,NA,4,8,34,108.0999985,somewhat free,NA,NA,NA,NA,NA,0.57,0,0,0,0,1,0,0,0.022614263,0,4,24.39999962,22.39999962,0.949594617,9.477232933,NA,NA,1,NA,0,0,0.1,-0.699999809,0.944601536,0.061754882,1545.426758,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,0.217555781,0.089977023,4,297.9,Non-ethnic,0.82,10.82099316,0,1,0,0,0,2007,0
575,36,190,190_2008,2008,NA,1,0,37282,59365,0.628013139,0.830771577,0.3494,0.4335,-0.1212,Bor,190,2008,50,3,0.52537185,0,NA,NA,9,27,34,109,somewhat free,NA,NA,NA,NA,NA,0.465,0,0,0,0,1,0,0,0.02268189,0,4,24.39999962,25.20000076,0.949594617,9.716675758,NA,NA,1,NA,0,0,0.1,-0.800000191,1.178819537,0.234218001,-228.3857422,NA,NA,NA,0,0,0,0,1,1,0,0,1,1,0.217555781,0.089977023,4,297.9,Non-ethnic,0.86,10.82099316,0,1,0,0,0,2007,1
575,36,190,190_2011,2011,NA,2,0,27010,55528,0.486421265,0.930085341,0.1982,0.6994,-0.2475,Bor,190,2011,50,6,0.261077821,0,NA,NA,36,216,34,NA,somewhat not free,0.298826963,NA,NA,0.679100037,1,0.36125,0,0,0,0,0,0,1,0.036576774,0,4,24.39999962,26.70000076,0.949594617,9.842887878,NA,NA,1,NA,0,0,0.1,0.400000095,1.496290565,-0.286982775,-1278.03125,NA,NA,NA,0,0,0,0,1,1,1,0,0,1,0.217555781,0.089977023,4,307.3,Non-ethnic,0.67,10.41856233,0,1,0,0,0,2007,4
575,36,190,190_2012,2012,NA,2,0,48532,68422,0.709304025,0.990900583,0.4172,0.4622,-0.192,Bor,190,2012,50,7,0.261077821,0,NA,NA,49,343,34,NA,somewhat not free,0.298826963,NA,NA,0.679100037,1,NA,0,0,0,0,0,0,1,0.036576774,0,4,24.39999962,26.70000076,0.949594617,9.995428085,NA,NA,1,NA,0,0,NA,NA,0.849680483,-0.646610081,-612.7851563,NA,NA,NA,0,0,0,0,1,1,1,1,1,1,0.217555781,0.089977023,4,307.3,Non-ethnic,0.64,10.41856233,0,1,0,0,0,2007,5
607,36,204,204_2003,2003,2004,0,1,11237,38196,0.294193109,0.145969903,0.1505,0.0105,0.0729,Sarov,204,2003,50,7,0.149147347,0,0.755200028,0.755200028,49,343,37,105.1999969,somewhat free,NA,NA,NA,NA,NA,0.29,0,0,1,0,0,0,0,0.025732776,0,4,24.39999962,22.79999924,0.949594617,8.197813988,27.94240189,0.219008014,NA,NA,1,0,0.071428575,-0.299999714,NA,NA,-923.3417969,NA,0.755200028,0.112636082,1,0,0,0,0,0,0,0,0,1,1.285330469,0.233209955,5,294.3,Non-ethnic,0.76,8.490083357,607,0,1,0,0,2003,0
607,36,204,204_2004,2004,2004,0,1,30058,43667,0.68834589,0.831856341,0.3887,0.2788,-0.0848,Sarov,204,2004,50,8,0.149147347,1,0.755200028,0.755200028,64,512,37,105.1999969,somewhat free,NA,NA,NA,NA,0,0.18,0,0,1,0,0,0,0,0.025994139,0,4,24.39999962,18.89999962,0.949594617,8.407378197,27.94240189,0.135936007,NA,NA,1,1,0.071428575,-1.700000286,NA,NA,-285.9462891,NA,0.755200028,0.112636082,1,0,0,0,0,0,0,0,1,1,1.285330469,0.233209955,5,294.3,Non-ethnic,0.82,8.490083357,607,0,1,0,0,2003,1
605,36,204,204_2007,2007,2004,0,1,23903,45035,0.530764961,0.553414587,0.3043,0.5844,-0.0105,Sarov,204,2007,50,3,0.38068068,NA,NA,0.7552,9,27,34,108.0999985,somewhat free,0.153462648,NA,NA,NA,0,0.57,0,0,0,0,1,0,0,0.0267017,0,4,24.39999962,22.39999962,0.949594617,8.986696243,NA,NA,NA,0,1,NA,0.1,-0.699999809,NA,NA,-1686.573242,NA,NA,NA,1,0,0,0,1,0,0,0,0,1,0.217555781,0.089977023,4,297.9,Non-ethnic,0.82,10.82099316,607,0,1,1,0,2007,0
605,36,204,204_2008,2008,2004,0,1,28468,49497,0.575145968,0.73593921,0.3582,0.5688,-0.1012,Sarov,204,2008,50,4,0.38068068,NA,NA,0.7552,16,64,34,109,somewhat free,0.153462648,NA,NA,NA,0,0.465,0,0,0,0,1,0,0,0.026863666,0,4,24.39999962,25.20000076,0.949594617,9.249272346,NA,NA,NA,0,1,NA,0.1,-0.800000191,NA,NA,-1360.385742,NA,NA,NA,1,0,0,0,1,1,0,0,1,1,0.217555781,0.089977023,4,297.9,Non-ethnic,0.86,10.82099316,607,0,1,1,0,2007,1
605,36,204,204_2011,2011,2004,0,1,23981,53021,0.452292488,0.827097954,0.3095,0.2595,-0.2524,Sarov,204,2011,50,7,0.19042708,NA,NA,0.7552,49,343,34,NA,somewhat not free,-0.006749779,NA,NA,0.882352948,1,0.36125,0,0,0,0,0,0,1,0.027009653,0,4,24.39999962,26.70000076,0.949594617,NA,NA,NA,NA,0,1,NA,0.1,0.400000095,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,1,0,0,1,0.217555781,0.089977023,4,307.3,Non-ethnic,0.67,10.41856233,607,0,1,1,0,2007,4
605,36,204,204_2012,2012,2004,0,1,32814,52494,0.625100011,0.943131317,0.4225,0.444,-0.2133,Sarov,204,2012,50,8,0.19042708,NA,NA,0.7552,64,512,34,NA,somewhat not free,-0.006749779,NA,NA,0.882352948,1,NA,0,0,0,0,0,0,1,0.027009653,0,4,24.39999962,26.70000076,0.949594617,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,1,1,1,1,0.217555781,0.089977023,4,307.3,Non-ethnic,0.64,10.41856233,607,0,1,1,0,2007,5
72,37,23,23_2003,2003,NA,0,0,29573,104929,0.281838195,0.664907375,0.1259,0.5509,-0.1701,Velikij Novgorod,23,2003,27,1,0.130291387,0,0.137400016,0.137400016,1,1,30,98.19999695,somewhat free,NA,NA,NA,NA,NA,0.6,0,0,1,0,0,0,0,0.320345432,1,2,19.10000038,18.79999924,0.939238548,8.637993813,4.122000694,0.082440011,1,NA,0,0,0.128571436,-0.099999905,1.437513113,0.052159548,-20.34179688,0.137400016,0,0.017902039,0,0,0,0,0,0,0,0,0,0,-1.912797147,-0.316804501,5,309.1,Non-ethnic,0.76,11.80673499,0,1,0,0,0,2003,0
72,37,23,23_2004,2004,NA,0,0,72922,109557,0.665607857,0.930423319,0.3184,0.6835,-0.1226,Velikij Novgorod,23,2004,27,2,0.130291387,0,0.137400016,0.137400016,4,8,30,103.5,somewhat free,NA,NA,NA,NA,0,0.66,0,0,1,0,0,0,0,0.322547823,1,2,19.10000038,18.39999962,0.939238548,8.865311623,4.122000694,0.090684012,1,NA,0,0,0.128571436,-1.300000191,1.713593125,0.276080012,307.0537109,0.137400016,0,0.017902039,0,0,0,0,0,0,0,0,1,0,-1.912797147,-0.316804501,5,309.1,Non-ethnic,0.82,11.80673499,0,1,0,0,0,2003,1
72,37,23,23_2007,2007,NA,0,0,82698,142978,0.578396676,1.080313372,0.346,0.7271,-0.2955,Velikij Novgorod,23,2007,27,5,0.412427485,0,0.137400016,0.137400016,25,125,29,104,somewhat free,0.155078247,0.021307753,0.002927686,NA,0,0.5,0,0,0,0,1,0,0,0.330027044,1,2,19.10000038,21.29999924,0.939238548,9.499197006,3.984600544,0.068700008,1,NA,0,0,0.1,-0.300000191,1.089101911,-0.358040571,-162.5732422,0.137400016,0,0.056667544,0,0,0,0,1,0,0,0,0,1,0.058533246,0.070879299,4,309.6,Non-ethnic,0.82,16.00460123,0,1,0,0,0,2003,4
NA,37,23,23_2008,2008,NA,0,0,78414,124325,0.630717877,0.918676596,0.3296,0.5454,-0.1532,Velikij Novgorod,23,2008,27,NA,NA,0,NA,NA,NA,NA,29,NA,somewhat free,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.330027,NA,2,19.1,NA,0.939239,9.499,NA,NA,NA,NA,0,NA,NA,NA,1.260668397,0.171566486,NA,NA,NA,NA,0,0,0,0,1,1,0,0,1,1,0.058533246,0.070879299,4,309.6,Non-ethnic,0.86,16.00460123,0,1,0,0,0,2003,5
71,37,23,23_2011,2011,NA,0,0,36408,127135,0.286372753,0.401807484,0.1525,0.3762,-0.0517,Velikij Novgorod,23,2011,27,3,0.03106939,0,0.665899992,0.665899992,9,27,29,NA,somewhat not free,0.015808348,0.010526778,0.007009781,0.699999988,1,0.368,0,0,0,0,0,0,1,0.341904253,0,2,19.10000038,22.10000038,0.939238548,10.02366734,19.31110001,0.24505119,1,NA,0,0,0.3,-0.700000286,5.194547176,0.361033916,-672.03125,0.665899992,0,0.020689107,0,0,0,0,1,1,1,0,0,1,0.058533246,0.070879299,4,319.9,Non-ethnic,0.67,15.26825397,0,1,0,0,0,2011,0
71,37,23,23_2012,2012,NA,0,0,73047,135078,0.54077644,0.488712082,0.3079,0.3766,0.0416,Velikij Novgorod,23,2012,27,4,0.03106939,0,0.665899992,0.665899992,16,64,29,NA,somewhat not free,0.015808348,0.010526778,0.007009781,0.699999988,1,NA,0,0,0,0,0,0,1,0.341904253,0,2,19.10000038,22.10000038,0.939238548,10.18608761,19.31110001,NA,1,NA,0,0,NA,NA,1.23987937,-3.954667807,262.7148438,0.665899992,0,0.020689107,0,0,0,0,1,1,1,1,1,1,1.081578222,0.193741325,4,319.9,Non-ethnic,0.64,15.26825397,0,1,0,0,0,2011,1
280,38,96,96_2003,2003,NA,0,0,166368,648735,0.25644986,0.258377122,0.1364,0.1082,-0.001,Novosibirsk,96,2003,75,3,0.084296994,0,0.381000012,0.381000012,9,27,35,105.4000015,somewhat free,NA,NA,NA,NA,NA,0.34,0,0,1,0,0,0,0,0.527115107,0,4,28.29999924,21.5,0.930131316,8.326758385,13.33500004,0.129540011,NA,NA,1,0,3.142857075,-1,0.841838002,-0.013223231,-385.3417969,NA,0.381000012,0.032117154,0,0,0,0,0,0,0,0,0,0,NA,NA,5,258.5,Non-ethnic,0.76,8.925177703,0,1,0,0,0,2003,0
280,38,96,96_2004,2004,NA,0,0,461146,702425,0.656505677,0.710730025,0.3702,0.4414,-0.0313,Novosibirsk,96,2004,75,4,0.084296994,0,0.381000012,0.381000012,16,64,35,109.6999969,somewhat free,NA,NA,NA,NA,NA,0.48,0,0,1,0,0,0,0,0.526920497,0,4,28.29999924,24.5,0.930131316,8.534049988,13.33500004,0.182879999,NA,NA,1,0,3.142857075,-0.299999237,0.913990498,0.072152495,-180.9462891,NA,0.381000012,0.032117154,0,0,0,0,0,0,0,0,1,0,-0.354450242,-0.048799772,5,258.5,Non-ethnic,0.82,8.925177703,0,1,0,0,0,2003,1
280,38,96,96_2007,2007,NA,0,0,373791,673586,0.554926914,0.688971504,0.2955,0.5145,-0.0711,Novosibirsk,96,2007,75,7,0.3650693,0,0.300300002,0.300300002,49,343,36,108.5,somewhat free,0.071608931,0.021504162,0.0064577,0.02631579,0,0.44,0,0,0,0,1,0,0,0.527079046,0,4,28.29999924,25.5,0.930131316,9.207335472,10.81080055,0.132131994,1,NA,1,0,3.3,-0.400000095,0.83257091,-0.051147103,-820.5732422,0.300300002,0.300300002,0.109630309,0,0,0,0,1,0,0,0,0,1,0.986164701,0.18228269,4,266,Non-ethnic,0.82,11.08777904,0,1,0,0,0,2003,4
280,38,96,96_2008,2008,NA,0,0,438410,723594,0.605878435,0.73718126,0.3441,0.4404,-0.0789,Novosibirsk,96,2008,75,8,0.3650693,0,0.300300002,0.300300002,64,512,36,111.6999969,somewhat free,0.071608931,0.021504162,0.0064577,0.02631579,0,0.395,0,0,0,0,1,0,0,0.529690683,0,4,28.29999924,26.39999962,0.930131316,9.461332321,10.81080055,0.118618503,1,NA,1,0,3.5,-0.300000191,0.898146152,0.065575242,-878.3857422,0.300300002,0.300300002,0.109630309,0,0,0,0,1,1,0,0,1,1,0.986164701,0.18228269,4,266,Non-ethnic,0.86,11.08777904,0,1,0,0,0,2003,5
