"","Year","Month","Day","Country","dengue_cases"
"3826",2010,12,12,"Brazil",94
"3827",2010,12,12,"India",73
"3828",2010,12,12,"Indonesia",128
"3829",2010,12,12,"Mexico",103
"3830",2010,12,12,"Philippines",182
"3831",2010,12,12,"Singapore",101
"3832",2010,12,12,"Thailand",122
"3833",2010,12,12,"Venezuela",372
"3834",2010,12,19,"Argentina",34
"3835",2010,12,19,"Bolivia",12
"3836",2010,12,19,"Brazil",105
"3837",2010,12,19,"India",61
"3838",2010,12,19,"Indonesia",114
"3839",2010,12,19,"Mexico",6
"3840",2010,12,19,"Philippines",185
"3841",2010,12,19,"Singapore",97
"3842",2010,12,19,"Thailand",97
"3843",2010,12,19,"Venezuela",323
"3844",2010,12,26,"Argentina",36
"3845",2010,12,26,"Bolivia",1
"3846",2010,12,26,"Brazil",101
"3847",2010,12,26,"India",64
"3848",2010,12,26,"Indonesia",105
"3849",2010,12,26,"Mexico",5
"3850",2010,12,26,"Philippines",204
"3851",2010,12,26,"Singapore",106
"3852",2010,12,26,"Thailand",87
"3853",2010,12,26,"Venezuela",327
"3854",2011,1,2,"Argentina",41
"3855",2011,1,2,"Bolivia",14
"3856",2011,1,2,"Brazil",112
"3857",2011,1,2,"India",67
"3858",2011,1,2,"Indonesia",116
"3859",2011,1,2,"Mexico",49
"3860",2011,1,2,"Philippines",197
"3861",2011,1,2,"Singapore",106
"3862",2011,1,2,"Thailand",86
"3863",2011,1,2,"Venezuela",34
"3864",2011,1,9,"Argentina",41
"3865",2011,1,9,"Bolivia",51
"3866",2011,1,9,"Brazil",126
"3867",2011,1,9,"India",56
"3868",2011,1,9,"Indonesia",128
"3869",2011,1,9,"Mexico",51
"3870",2011,1,9,"Philippines",161
"3871",2011,1,9,"Singapore",109
"3872",2011,1,9,"Thailand",101
"3873",2011,1,9,"Venezuela",341
"3874",2011,1,16,"Argentina",53
"3875",2011,1,16,"Bolivia",68
"3876",2011,1,16,"Brazil",127
"3877",2011,1,16,"India",56
"3878",2011,1,16,"Indonesia",124
"3879",2011,1,16,"Mexico",48
"3880",2011,1,16,"Philippines",171
"3881",2011,1,16,"Singapore",107
"3882",2011,1,16,"Thailand",101
"3883",2011,1,16,"Venezuela",348
"3884",2011,1,23,"Argentina",63
"3885",2011,1,23,"Bolivia",58
"3886",2011,1,23,"Brazil",15
"3887",2011,1,23,"India",42
"3888",2011,1,23,"Indonesia",121
"3889",2011,1,23,"Mexico",48
"3890",2011,1,23,"Philippines",152
"3891",2011,1,23,"Singapore",111
"3892",2011,1,23,"Thailand",92
"3893",2011,1,23,"Venezuela",318
"3894",2011,1,30,"Argentina",77
"3895",2011,1,30,"Bolivia",85
"3896",2011,1,30,"Brazil",162
"3897",2011,1,30,"India",36
"3898",2011,1,30,"Indonesia",106
"3899",2011,1,30,"Mexico",42
"3900",2011,1,30,"Philippines",151
"3901",2011,1,30,"Singapore",111
"3902",2011,1,30,"Thailand",102
"3903",2011,1,30,"Venezuela",322
"3904",2011,2,6,"Argentina",77
"3905",2011,2,6,"Bolivia",115
"3906",2011,2,6,"Brazil",216
"3907",2011,2,6,"India",29
"3908",2011,2,6,"Indonesia",112
"3909",2011,2,6,"Mexico",45
"3910",2011,2,6,"Philippines",156
"3911",2011,2,6,"Singapore",99
"3912",2011,2,6,"Thailand",104
"3913",2011,2,6,"Venezuela",33
"3914",2011,2,13,"Argentina",89
"3915",2011,2,13,"Bolivia",101
"3916",2011,2,13,"Brazil",262
"3917",2011,2,13,"India",24
"3918",2011,2,13,"Indonesia",104
"3919",2011,2,13,"Mexico",43
"3920",2011,2,13,"Philippines",168
"3921",2011,2,13,"Singapore",89
"3922",2011,2,13,"Thailand",89
"3923",2011,2,13,"Venezuela",32
"3924",2011,2,20,"Argentina",87
"3925",2011,2,20,"Bolivia",104
"3926",2011,2,20,"Brazil",324
"3927",2011,2,20,"India",19
"3928",2011,2,20,"Indonesia",11
"3929",2011,2,20,"Mexico",52
"3930",2011,2,20,"Philippines",143
"3931",2011,2,20,"Singapore",93
"3932",2011,2,20,"Thailand",91
"3933",2011,2,20,"Venezuela",313
"3934",2011,2,27,"Argentina",87
"3935",2011,2,27,"Bolivia",8
"3936",2011,2,27,"Brazil",295
"3937",2011,2,27,"India",15
"3938",2011,2,27,"Indonesia",102
"3939",2011,2,27,"Mexico",67
"3940",2011,2,27,"Philippines",136
"3941",2011,2,27,"Singapore",93
"3942",2011,2,27,"Thailand",86
"3943",2011,2,27,"Venezuela",271
"3944",2011,3,6,"Argentina",142
"3945",2011,3,6,"Bolivia",8
"3946",2011,3,6,"Brazil",284
"3947",2011,3,6,"India",14
"3948",2011,3,6,"Indonesia",11
"3949",2011,3,6,"Mexico",79
"3950",2011,3,6,"Philippines",112
"3951",2011,3,6,"Singapore",93
"3952",2011,3,6,"Thailand",76
"3953",2011,3,6,"Venezuela",263
"3954",2011,3,13,"Argentina",202
"3955",2011,3,13,"Bolivia",84
"3956",2011,3,13,"Brazil",392
"3957",2011,3,13,"India",13
"3958",2011,3,13,"Indonesia",118
"3959",2011,3,13,"Mexico",86
"3960",2011,3,13,"Philippines",106
"3961",2011,3,13,"Singapore",94
"3962",2011,3,13,"Thailand",77
"3963",2011,3,13,"Venezuela",274
"3964",2011,3,20,"Argentina",193
"3965",2011,3,20,"Bolivia",92
"3966",2011,3,20,"Brazil",487
"3967",2011,3,20,"India",16
"3968",2011,3,20,"Indonesia",114
"3969",2011,3,20,"Mexico",76
"3970",2011,3,20,"Philippines",108
"3971",2011,3,20,"Singapore",99
"3972",2011,3,20,"Thailand",72
"3973",2011,3,20,"Venezuela",3
"3974",2011,3,27,"Argentina",202
"3975",2011,3,27,"Bolivia",96
"3976",2011,3,27,"Brazil",458
"3977",2011,3,27,"India",12
"3978",2011,3,27,"Indonesia",106
"3979",2011,3,27,"Mexico",78
"3980",2011,3,27,"Philippines",94
"3981",2011,3,27,"Singapore",1
"3982",2011,3,27,"Thailand",65
"3983",2011,3,27,"Venezuela",279
"3984",2011,4,3,"Argentina",207
"3985",2011,4,3,"Bolivia",109
"3986",2011,4,3,"Brazil",486
"3987",2011,4,3,"India",17
"3988",2011,4,3,"Indonesia",11
"3989",2011,4,3,"Mexico",81
"3990",2011,4,3,"Philippines",93
"3991",2011,4,3,"Singapore",104
"3992",2011,4,3,"Thailand",61
"3993",2011,4,3,"Venezuela",271
"3994",2011,4,10,"Argentina",169
"3995",2011,4,10,"Bolivia",1
"3996",2011,4,10,"Brazil",444
"3997",2011,4,10,"India",22
"3998",2011,4,10,"Indonesia",109
"3999",2011,4,10,"Mexico",85
"4000",2011,4,10,"Philippines",93
"4001",2011,4,10,"Singapore",95
"4002",2011,4,10,"Thailand",56
"4003",2011,4,10,"Venezuela",214
"4004",2011,4,17,"Argentina",96
"4005",2011,4,17,"Bolivia",89
"4006",2011,4,17,"Brazil",372
"4007",2011,4,17,"India",35
"4008",2011,4,17,"Indonesia",101
"4009",2011,4,17,"Mexico",62
"4010",2011,4,17,"Philippines",84
"4011",2011,4,17,"Singapore",9
"4012",2011,4,17,"Thailand",69
"4013",2011,4,17,"Venezuela",178
"4014",2011,4,24,"Argentina",99
"4015",2011,4,24,"Bolivia",94
"4016",2011,4,24,"Brazil",366
"4017",2011,4,24,"India",26
"4018",2011,4,24,"Indonesia",107
"4019",2011,4,24,"Mexico",85
"4020",2011,4,24,"Philippines",92
"4021",2011,4,24,"Singapore",94
"4022",2011,4,24,"Thailand",8
"4023",2011,4,24,"Venezuela",21
"4024",2011,5,1,"Argentina",72
"4025",2011,5,1,"Bolivia",76
"4026",2011,5,1,"Brazil",32
"4027",2011,5,1,"India",23
"4028",2011,5,1,"Indonesia",101
"4029",2011,5,1,"Mexico",81
"4030",2011,5,1,"Philippines",96
"4031",2011,5,1,"Singapore",91
"4032",2011,5,1,"Thailand",85
"4033",2011,5,1,"Venezuela",189
"4034",2011,5,8,"Argentina",89
"4035",2011,5,8,"Bolivia",58
"4036",2011,5,8,"Brazil",279
"4037",2011,5,8,"India",21
"4038",2011,5,8,"Indonesia",105
"4039",2011,5,8,"Mexico",75
"4040",2011,5,8,"Philippines",75
"4041",2011,5,8,"Singapore",88
"4042",2011,5,8,"Thailand",109
"4043",2011,5,8,"Venezuela",201
"4044",2011,5,15,"Argentina",77
"4045",2011,5,15,"Bolivia",5
"4046",2011,5,15,"Brazil",255
"4047",2011,5,15,"India",24
"4048",2011,5,15,"Indonesia",93
"4049",2011,5,15,"Mexico",82
"4050",2011,5,15,"Philippines",7
"4051",2011,5,15,"Singapore",9
"4052",2011,5,15,"Thailand",122
"4053",2011,5,15,"Venezuela",206
"4054",2011,5,22,"Argentina",55
"4055",2011,5,22,"Bolivia",4
"4056",2011,5,22,"Brazil",216
"4057",2011,5,22,"India",23
"4058",2011,5,22,"Indonesia",101
"4059",2011,5,22,"Mexico",84
"4060",2011,5,22,"Philippines",77
"4061",2011,5,22,"Singapore",93
"4062",2011,5,22,"Thailand",163
"4063",2011,5,22,"Venezuela",205
"4064",2011,5,29,"Argentina",53
"4065",2011,5,29,"Bolivia",46
"4066",2011,5,29,"Brazil",175
"4067",2011,5,29,"India",23
"4068",2011,5,29,"Indonesia",96
"4069",2011,5,29,"Mexico",8
"4070",2011,5,29,"Philippines",104
"4071",2011,5,29,"Singapore",102
"4072",2011,5,29,"Thailand",193
"4073",2011,5,29,"Venezuela",199
"4074",2011,6,5,"Argentina",55
"4075",2011,6,5,"Bolivia",46
"4076",2011,6,5,"Brazil",139
"4077",2011,6,5,"India",24
"4078",2011,6,5,"Indonesia",97
"4079",2011,6,5,"Mexico",8
"4080",2011,6,5,"Philippines",109
"4081",2011,6,5,"Singapore",99
"4082",2011,6,5,"Thailand",231
"4083",2011,6,5,"Venezuela",206
"4084",2011,6,12,"Argentina",41
"4085",2011,6,12,"Bolivia",34
"4086",2011,6,12,"Brazil",129
"4087",2011,6,12,"India",29
"4088",2011,6,12,"Indonesia",102
"4089",2011,6,12,"Mexico",78
"4090",2011,6,12,"Philippines",117
"4091",2011,6,12,"Singapore",108
"4092",2011,6,12,"Thailand",257
"4093",2011,6,12,"Venezuela",195
"4094",2011,6,19,"Argentina",41
"4095",2011,6,19,"Bolivia",27
"4096",2011,6,19,"Brazil",99
"4097",2011,6,19,"India",35
"4098",2011,6,19,"Indonesia",99
"4099",2011,6,19,"Mexico",73
"4100",2011,6,19,"Philippines",108
"4101",2011,6,19,"Singapore",104
"4102",2011,6,19,"Thailand",259
"4103",2011,6,19,"Venezuela",188
"4104",2011,6,26,"Argentina",43
"4105",2011,6,26,"Bolivia",21
"4106",2011,6,26,"Brazil",89
"4107",2011,6,26,"India",51
"4108",2011,6,26,"Indonesia",86
"4109",2011,6,26,"Mexico",69
"4110",2011,6,26,"Philippines",141
"4111",2011,6,26,"Singapore",123
"4112",2011,6,26,"Thailand",238
"4113",2011,6,26,"Venezuela",185
"4114",2011,7,3,"Argentina",29
"4115",2011,7,3,"Bolivia",16
"4116",2011,7,3,"Brazil",76
"4117",2011,7,3,"India",47
"4118",2011,7,3,"Indonesia",92
"4119",2011,7,3,"Mexico",86
"4120",2011,7,3,"Philippines",145
"4121",2011,7,3,"Singapore",128
"4122",2011,7,3,"Thailand",219
"4123",2011,7,3,"Venezuela",174
"4124",2011,7,10,"Argentina",24
"4125",2011,7,10,"Bolivia",11
"4126",2011,7,10,"Brazil",72
"4127",2011,7,10,"India",49
"4128",2011,7,10,"Indonesia",85
"4129",2011,7,10,"Mexico",98
"4130",2011,7,10,"Philippines",184
"4131",2011,7,10,"Singapore",129
"4132",2011,7,10,"Thailand",186
"4133",2011,7,10,"Venezuela",175
"4134",2011,7,17,"Argentina",14
"4135",2011,7,17,"Bolivia",12
"4136",2011,7,17,"Brazil",58
"4137",2011,7,17,"India",62
"4138",2011,7,17,"Indonesia",87
"4139",2011,7,17,"Mexico",1
"4140",2011,7,17,"Philippines",181
"4141",2011,7,17,"Singapore",134
"4142",2011,7,17,"Thailand",229
"4143",2011,7,17,"Venezuela",16
"4144",2011,7,24,"Argentina",29
"4145",2011,7,24,"Bolivia",12
"4146",2011,7,24,"Brazil",68
"4147",2011,7,24,"India",62
"4148",2011,7,24,"Indonesia",8
"4149",2011,7,24,"Mexico",118
"4150",2011,7,24,"Philippines",201
"4151",2011,7,24,"Singapore",152
"4152",2011,7,24,"Thailand",199
"4153",2011,7,24,"Venezuela",166
"4154",2011,7,31,"Argentina",29
"4155",2011,7,31,"Bolivia",9
"4156",2011,7,31,"Brazil",66
"4157",2011,7,31,"India",67
"4158",2011,7,31,"Indonesia",81
"4159",2011,7,31,"Mexico",106
"4160",2011,7,31,"Philippines",233
"4161",2011,7,31,"Singapore",151
"4162",2011,7,31,"Thailand",206
"4163",2011,7,31,"Venezuela",156
"4164",2011,8,7,"Argentina",27
"4165",2011,8,7,"Bolivia",7
"4166",2011,8,7,"Brazil",73
"4167",2011,8,7,"India",78
"4168",2011,8,7,"Indonesia",81
"4169",2011,8,7,"Mexico",95
"4170",2011,8,7,"Philippines",443
"4171",2011,8,7,"Singapore",148
"4172",2011,8,7,"Thailand",175
"4173",2011,8,7,"Venezuela",156
"4174",2011,8,14,"Argentina",24
"4175",2011,8,14,"Bolivia",1
"4176",2011,8,14,"Brazil",74
"4177",2011,8,14,"India",89
"4178",2011,8,14,"Indonesia",77
"4179",2011,8,14,"Mexico",94
"4180",2011,8,14,"Philippines",725
"4181",2011,8,14,"Singapore",134
"4182",2011,8,14,"Thailand",181
"4183",2011,8,14,"Venezuela",159
"4184",2011,8,21,"Argentina",29
"4185",2011,8,21,"Bolivia",13
"4186",2011,8,21,"Brazil",74
"4187",2011,8,21,"India",86
"4188",2011,8,21,"Indonesia",72
"4189",2011,8,21,"Mexico",93
"4190",2011,8,21,"Philippines",871
"4191",2011,8,21,"Singapore",119
"4192",2011,8,21,"Thailand",206
"4193",2011,8,21,"Venezuela",158
"4194",2011,8,28,"Argentina",29
"4195",2011,8,28,"Bolivia",12
"4196",2011,8,28,"Brazil",76
"4197",2011,8,28,"India",76
"4198",2011,8,28,"Indonesia",67
"4199",2011,8,28,"Mexico",104
"4200",2011,8,28,"Philippines",634
"4201",2011,8,28,"Singapore",112
"4202",2011,8,28,"Thailand",182
"4203",2011,8,28,"Venezuela",157
"4204",2011,9,4,"Argentina",29
"4205",2011,9,4,"Bolivia",12
"4206",2011,9,4,"Brazil",76
"4207",2011,9,4,"India",79
"4208",2011,9,4,"Indonesia",77
"4209",2011,9,4,"Mexico",118
"4210",2011,9,4,"Philippines",499
"4211",2011,9,4,"Singapore",118
"4212",2011,9,4,"Thailand",172
"4213",2011,9,4,"Venezuela",157
"4214",2011,9,11,"Argentina",19
"4215",2011,9,11,"Bolivia",11
"4216",2011,9,11,"Brazil",79
"4217",2011,9,11,"India",92
"4218",2011,9,11,"Indonesia",94
"4219",2011,9,11,"Mexico",111
"4220",2011,9,11,"Philippines",403
"4221",2011,9,11,"Singapore",11
"4222",2011,9,11,"Thailand",181
"4223",2011,9,11,"Venezuela",164
"4224",2011,9,18,"Argentina",19
"4225",2011,9,18,"Bolivia",1
"4226",2011,9,18,"Brazil",73
"4227",2011,9,18,"India",98
"4228",2011,9,18,"Indonesia",91
"4229",2011,9,18,"Mexico",131
"4230",2011,9,18,"Philippines",361
"4231",2011,9,18,"Singapore",117
"4232",2011,9,18,"Thailand",18
"4233",2011,9,18,"Venezuela",183
"4234",2011,9,25,"Argentina",29
"4235",2011,9,25,"Bolivia",1
"4236",2011,9,25,"Brazil",71
"4237",2011,9,25,"India",116
"4238",2011,9,25,"Indonesia",95
"4239",2011,9,25,"Mexico",161
"4240",2011,9,25,"Philippines",324
"4241",2011,9,25,"Singapore",122
"4242",2011,9,25,"Thailand",139
"4243",2011,9,25,"Venezuela",175
"4244",2011,10,2,"Argentina",27
"4245",2011,10,2,"Bolivia",1
"4246",2011,10,2,"Brazil",75
"4247",2011,10,2,"India",127
"4248",2011,10,2,"Indonesia",98
"4249",2011,10,2,"Mexico",167
"4250",2011,10,2,"Philippines",287
"4251",2011,10,2,"Singapore",112
"4252",2011,10,2,"Thailand",12
"4253",2011,10,2,"Venezuela",189
"4254",2011,10,9,"Argentina",24
"4255",2011,10,9,"Bolivia",12
"4256",2011,10,9,"Brazil",71
"4257",2011,10,9,"India",156
"4258",2011,10,9,"Indonesia",101
"4259",2011,10,9,"Mexico",171
"4260",2011,10,9,"Philippines",209
"4261",2011,10,9,"Singapore",116
"4262",2011,10,9,"Thailand",108
"4263",2011,10,9,"Venezuela",199
"4264",2011,10,16,"Argentina",29
"4265",2011,10,16,"Bolivia",18
"4266",2011,10,16,"Brazil",82
"4267",2011,10,16,"India",189
"4268",2011,10,16,"Indonesia",101
"4269",2011,10,16,"Mexico",178
"4270",2011,10,16,"Philippines",137
"4271",2011,10,16,"Singapore",104
"4272",2011,10,16,"Thailand",98
"4273",2011,10,16,"Venezuela",246
"4274",2011,10,23,"Argentina",31
"4275",2011,10,23,"Bolivia",19
"4276",2011,10,23,"Brazil",97
"4277",2011,10,23,"India",192
"4278",2011,10,23,"Indonesia",101
"4279",2011,10,23,"Mexico",165
"4280",2011,10,23,"Philippines",117
"4281",2011,10,23,"Singapore",104
"4282",2011,10,23,"Thailand",93
"4283",2011,10,23,"Venezuela",299
"4284",2011,10,30,"Argentina",34
"4285",2011,10,30,"Bolivia",18
"4286",2011,10,30,"Brazil",9
"4287",2011,10,30,"India",191
"4288",2011,10,30,"Indonesia",95
"4289",2011,10,30,"Mexico",128
"4290",2011,10,30,"Philippines",94
"4291",2011,10,30,"Singapore",109
"4292",2011,10,30,"Thailand",107
"4293",2011,10,30,"Venezuela",33
"4294",2011,11,6,"Argentina",36
"4295",2011,11,6,"Bolivia",17
"4296",2011,11,6,"Brazil",97
"4297",2011,11,6,"India",142
"4298",2011,11,6,"Indonesia",1
"4299",2011,11,6,"Mexico",13
"4300",2011,11,6,"Philippines",85
"4301",2011,11,6,"Singapore",116
"4302",2011,11,6,"Thailand",14
"4303",2011,11,6,"Venezuela",296
"4304",2011,11,13,"Argentina",39
"4305",2011,11,13,"Bolivia",15
"4306",2011,11,13,"Brazil",9
"4307",2011,11,13,"India",1
"4308",2011,11,13,"Indonesia",11
"4309",2011,11,13,"Mexico",106
"4310",2011,11,13,"Philippines",83
"4311",2011,11,13,"Singapore",102
"4312",2011,11,13,"Thailand",149
"4313",2011,11,13,"Venezuela",274
"4314",2011,11,20,"Argentina",43
"4315",2011,11,20,"Bolivia",19
"4316",2011,11,20,"Brazil",92
"4317",2011,11,20,"India",84
"4318",2011,11,20,"Indonesia",99
"4319",2011,11,20,"Mexico",86
"4320",2011,11,20,"Philippines",92
"4321",2011,11,20,"Singapore",106
"4322",2011,11,20,"Thailand",152
"4323",2011,11,20,"Venezuela",278
"4324",2011,11,27,"Argentina",41
"4325",2011,11,27,"Bolivia",22
"4326",2011,11,27,"Brazil",79
"4327",2011,11,27,"India",69
"4328",2011,11,27,"Indonesia",106
"4329",2011,11,27,"Mexico",75
"4330",2011,11,27,"Philippines",85
"4331",2011,11,27,"Singapore",104
"4332",2011,11,27,"Thailand",133
"4333",2011,11,27,"Venezuela",251
"4334",2011,12,4,"Argentina",29
"4335",2011,12,4,"Bolivia",19
"4336",2011,12,4,"Brazil",8
"4337",2011,12,4,"India",54
"4338",2011,12,4,"Indonesia",107
"4339",2011,12,4,"Mexico",67
"4340",2011,12,4,"Philippines",105
"4341",2011,12,4,"Singapore",104
"4342",2011,12,4,"Thailand",123
"4343",2011,12,4,"Venezuela",232
"4344",2011,12,11,"Argentina",24
"4345",2011,12,11,"Bolivia",14
"4346",2011,12,11,"Brazil",87
"4347",2011,12,11,"India",4
"4348",2011,12,11,"Indonesia",104
"4349",2011,12,11,"Mexico",56
"4350",2011,12,11,"Philippines",92
"4351",2011,12,11,"Singapore",102
"4352",2011,12,11,"Thailand",108
"4353",2011,12,11,"Venezuela",208
"4354",2011,12,18,"Argentina",24
"4355",2011,12,18,"Bolivia",11
"4356",2011,12,18,"Brazil",83
"4357",2011,12,18,"India",32
"4358",2011,12,18,"Indonesia",101
"4359",2011,12,18,"Mexico",48
"4360",2011,12,18,"Philippines",98
"4361",2011,12,18,"Singapore",98
"4362",2011,12,18,"Thailand",117
"4363",2011,12,18,"Venezuela",183
"4364",2011,12,25,"Argentina",24
"4365",2011,12,25,"Bolivia",16
"4366",2011,12,25,"Brazil",84
"4367",2011,12,25,"India",34
"4368",2011,12,25,"Indonesia",93
"4369",2011,12,25,"Mexico",49
"4370",2011,12,25,"Philippines",104
"4371",2011,12,25,"Singapore",101
"4372",2011,12,25,"Thailand",101
"4373",2011,12,25,"Venezuela",182
"4374",2012,1,1,"Argentina",34
"4375",2012,1,1,"Bolivia",61
"4376",2012,1,1,"Brazil",103
"4377",2012,1,1,"India",33
"4378",2012,1,1,"Indonesia",106
"4379",2012,1,1,"Mexico",54
"4380",2012,1,1,"Philippines",102
"4381",2012,1,1,"Singapore",109
"4382",2012,1,1,"Thailand",108
"4383",2012,1,1,"Venezuela",183
"4384",2012,1,8,"Argentina",36
"4385",2012,1,8,"Bolivia",6
"4386",2012,1,8,"Brazil",112
"4387",2012,1,8,"India",31
"4388",2012,1,8,"Indonesia",116
"4389",2012,1,8,"Mexico",58
"4390",2012,1,8,"Philippines",97
"4391",2012,1,8,"Singapore",104
"4392",2012,1,8,"Thailand",125
"4393",2012,1,8,"Venezuela",197
"4394",2012,1,15,"Argentina",36
"4395",2012,1,15,"Bolivia",58
"4396",2012,1,15,"Brazil",95
"4397",2012,1,15,"India",22
"4398",2012,1,15,"Indonesia",118
"4399",2012,1,15,"Mexico",6
"4400",2012,1,15,"Philippines",91
"4401",2012,1,15,"Singapore",102
"4402",2012,1,15,"Thailand",134
"4403",2012,1,15,"Venezuela",203
"4404",2012,1,22,"Argentina",39
"4405",2012,1,22,"Bolivia",49
"4406",2012,1,22,"Brazil",102
"4407",2012,1,22,"India",18
"4408",2012,1,22,"Indonesia",113
"4409",2012,1,22,"Mexico",66
"4410",2012,1,22,"Philippines",101
"4411",2012,1,22,"Singapore",104
"4412",2012,1,22,"Thailand",12
"4413",2012,1,22,"Venezuela",214
"4414",2012,1,29,"Argentina",55
"4415",2012,1,29,"Bolivia",63
"4416",2012,1,29,"Brazil",109
"4417",2012,1,29,"India",17
"4418",2012,1,29,"Indonesia",115
"4419",2012,1,29,"Mexico",69
"4420",2012,1,29,"Philippines",123
"4421",2012,1,29,"Singapore",101
"4422",2012,1,29,"Thailand",106
"4423",2012,1,29,"Venezuela",205
"4424",2012,2,5,"Argentina",77
"4425",2012,2,5,"Bolivia",87
"4426",2012,2,5,"Brazil",116
"4427",2012,2,5,"India",12
"4428",2012,2,5,"Indonesia",114
"4429",2012,2,5,"Mexico",59
"4430",2012,2,5,"Philippines",117
"4431",2012,2,5,"Singapore",97
"4432",2012,2,5,"Thailand",127
"4433",2012,2,5,"Venezuela",198
"4434",2012,2,12,"Argentina",92
"4435",2012,2,12,"Bolivia",87
"4436",2012,2,12,"Brazil",124
"4437",2012,2,12,"India",12
"4438",2012,2,12,"Indonesia",105
"4439",2012,2,12,"Mexico",6
"4440",2012,2,12,"Philippines",103
"4441",2012,2,12,"Singapore",112
"4442",2012,2,12,"Thailand",109
"4443",2012,2,12,"Venezuela",184
"4444",2012,2,19,"Argentina",89
"4445",2012,2,19,"Bolivia",75
"4446",2012,2,19,"Brazil",141
"4447",2012,2,19,"India",11
"4448",2012,2,19,"Indonesia",108
"4449",2012,2,19,"Mexico",61
"4450",2012,2,19,"Philippines",12
"4451",2012,2,19,"Singapore",116
"4452",2012,2,19,"Thailand",119
"4453",2012,2,19,"Venezuela",191
"4454",2012,2,26,"Argentina",77
"4455",2012,2,26,"Bolivia",77
"4456",2012,2,26,"Brazil",177
"4457",2012,2,26,"India",9
"4458",2012,2,26,"Indonesia",106
"4459",2012,2,26,"Mexico",71
"4460",2012,2,26,"Philippines",102
"4461",2012,2,26,"Singapore",109
"4462",2012,2,26,"Thailand",98
"4463",2012,2,26,"Venezuela",198
"4464",2012,3,4,"Argentina",7
"4465",2012,3,4,"Bolivia",61
"4466",2012,3,4,"Brazil",176
"4467",2012,3,4,"India",7
"4468",2012,3,4,"Indonesia",112
"4469",2012,3,4,"Mexico",73
"4470",2012,3,4,"Philippines",91
"4471",2012,3,4,"Singapore",111
"4472",2012,3,4,"Thailand",82
"4473",2012,3,4,"Venezuela",204
"4474",2012,3,11,"Argentina",8
"4475",2012,3,11,"Bolivia",7
"4476",2012,3,11,"Brazil",188
"4477",2012,3,11,"India",1
"4478",2012,3,11,"Indonesia",106
"4479",2012,3,11,"Mexico",64
"4480",2012,3,11,"Philippines",92
"4481",2012,3,11,"Singapore",106
"4482",2012,3,11,"Thailand",83
"4483",2012,3,11,"Venezuela",186
"4484",2012,3,18,"Argentina",7
"4485",2012,3,18,"Bolivia",61
"4486",2012,3,18,"Brazil",198
"4487",2012,3,18,"India",8
"4488",2012,3,18,"Indonesia",102
"4489",2012,3,18,"Mexico",63
"4490",2012,3,18,"Philippines",101
"4491",2012,3,18,"Singapore",109
"4492",2012,3,18,"Thailand",86
"4493",2012,3,18,"Venezuela",184
"4494",2012,3,25,"Argentina",58
"4495",2012,3,25,"Bolivia",55
"4496",2012,3,25,"Brazil",194
"4497",2012,3,25,"India",1
"4498",2012,3,25,"Indonesia",106
"4499",2012,3,25,"Mexico",71
"4500",2012,3,25,"Philippines",8
"4501",2012,3,25,"Singapore",108
"4502",2012,3,25,"Thailand",72
"4503",2012,3,25,"Venezuela",174
"4504",2012,4,1,"Argentina",55
"4505",2012,4,1,"Bolivia",47
"4506",2012,4,1,"Brazil",177
"4507",2012,4,1,"India",13
"4508",2012,4,1,"Indonesia",98
"4509",2012,4,1,"Mexico",59
"4510",2012,4,1,"Philippines",78
"4511",2012,4,1,"Singapore",105
"4512",2012,4,1,"Thailand",63
"4513",2012,4,1,"Venezuela",161
"4514",2012,4,8,"Argentina",55
"4515",2012,4,8,"Bolivia",45
"4516",2012,4,8,"Brazil",202
"4517",2012,4,8,"India",13
"4518",2012,4,8,"Indonesia",104
"4519",2012,4,8,"Mexico",72
"4520",2012,4,8,"Philippines",83
"4521",2012,4,8,"Singapore",104
"4522",2012,4,8,"Thailand",62
"4523",2012,4,8,"Venezuela",169
"4524",2012,4,15,"Argentina",46
"4525",2012,4,15,"Bolivia",44
"4526",2012,4,15,"Brazil",204
